cve_id,cwe_id,repo_url,fc_hash,vcc_hash
CVE-2018-1129,CWE-287,https://github.com/ceph/ceph,8f396cf35a3826044b089141667a196454c0a587,"['b5acef206c94142464f7ff314bb11c843c5420e8', '8d16d4ce14a82356007c14fb7535170933eb7812', '40203f711dd59c7f61f5f8eb56a97842c3206494', 'b7a194eb6536e536b116b193dae929bc3a8ec8bc']"
CVE-2018-0500,CWE-787,https://github.com/curl/curl,ba1dbd78e5f1ed67c1b8d37ac89d90e5e330b628,['e40e9d7f0decc799e3ccfe2c418632f8bb52031a']
CVE-2018-14015,CWE-119,https://github.com/radareorg/radare2,d37d2b858ac47f2f108034be0bcecadaddfbc8b3,['b3244620b8621ab3b007d05597ee709dc4169a12']
CVE-2018-14016,CWE-125,https://github.com/radareorg/radare2,eb7deb281df54771fb8ecf5890dc325a7d22d3e2,['a6da4135badf52a73ef9ddca7018968ab926fe1e']
CVE-2018-14017,CWE-125,https://github.com/radareorg/radare2,e9ce0d64faf19fa4e9c260250fbdf25e3c11e152,"['0c1345028f781c5b64feeaa9719c45f9cef55fde', '435ecdef667e48226c28e18580bb27953bd45e4b', '170b881617b126d3b1546b3447810d823913d735', 'b5b8d3db6250226a740c31a8e5f92557a99c45d3', '31e47f1c4731136734c37f395e66f282f1395b1a', '9ff2cb4e5bc2c0f10f714148c884b4fcca18c6fe']"
CVE-2018-14043,CWE-732,https://github.com/Monetra/mstdlib,db124b8f607dd0a40a9aef2d4d468fad433522a7,['81427e08648f5e1daea6229d4793dd2572497e23']
CVE-2018-14055,CWE-20,https://github.com/znc/znc,a7bfbd93812950b7444841431e8e297e62cb524e,['1d09b41540a3ff431e8f86ef2299ec8c3e8eb57b']
CVE-2018-14055,CWE-20,https://github.com/znc/znc,d22fef8620cdd87490754f607e7153979731c69d,['9933ba9c3e2f2c61e9f593916827a7d10de1bb0f']
CVE-2018-14056,CWE-22,https://github.com/znc/znc,a4a5aeeb17d32937d8c7d743dae9a4cc755ce773,['ad92c58c4266638028fb5d07694a4741e0f08f3a']
CVE-2018-12584,CWE-120,https://github.com/resiprocate/resiprocate,2cb291191c93c7c4e371e22cb89805a5b31d6608,"['4aafdfaffb02e22f88fa98eb11e034a57b987465', '98c11e99261476dd58f28429af245c302f79bac9', '318d0a71ced56a0d5896e05cfdfb5da57f7f6e13']"
CVE-2018-14345,CWE-287,https://github.com/sddm/sddm,147cec383892d143b5e02daa70f1e7def50f5d98,"['d42700a31375d5c82359df63fafe03a5eaa824f6', '72b82eba652da365b7d6a40f6bb2fa1e51075b41', '1b992fd49016a082e8382859436b497d875c7a7a']"
CVE-2018-14349,CWE-20,https://github.com/neomutt/neomutt,36a29280448097f34ce9c94606195f2ac643fed1,['9e6f1bbfa62bec589a3b15cfea93dd32d298f2df']
CVE-2018-14350,CWE-787,https://github.com/neomutt/neomutt,1b0f0d0988e6df4e32e9f4bf8780846ea95d4485,"['9e6f1bbfa62bec589a3b15cfea93dd32d298f2df', '9e6f1bbfa62bec589a3b15cfea93dd32d298f2df']"
CVE-2018-14351,CWE-20,https://github.com/neomutt/neomutt,3c49c44be9b459d9c616bcaef6eb5d51298c1741,['9e6f1bbfa62bec589a3b15cfea93dd32d298f2df']
CVE-2018-14352,CWE-787,https://github.com/neomutt/neomutt,e27b65b3bf8defa34db58919496056caf3850cd4,['68459a0d745478d1322ea6536f3b2e684a233733']
CVE-2018-14353,CWE-191,https://github.com/neomutt/neomutt,65d64a5b60a4a3883f2cd799d92c6091d8854f23,"['41f7040640001f6a26cd361941e810ee693e94a3', '68459a0d745478d1322ea6536f3b2e684a233733']"
CVE-2018-14354,CWE-78,https://github.com/neomutt/neomutt,95e80bf9ff10f68cb6443f760b85df4117cb15eb,"['d58a649a71e922009c670afc7ed563bd71f87479', '4e6ffeb17bd071ccc10e4ffc6142358038ba90d5']"
CVE-2018-14355,CWE-22,https://github.com/neomutt/neomutt,57971dba06346b2d7179294f4528b8d4427a7c5d,"['3452db42d69bc2fa513dbfb3499a58f2404c465e', 'c7cda5411e2e0383181506d7ef5d80474438ee6f', '9820e3df8aa54aa7ebc9831da7dc30abe3926cd6']"
CVE-2018-14356,CWE-824,https://github.com/neomutt/neomutt,93b8ac558752d09e1c56d4f1bc82631316fa9c82,"['db3898898e0706b3c6d16cbc4e03e99305efd47c', '61f8ee2cd4ccd96af161563469831b1511a47d05', '226540c796c07c4cad6dc84066da4761eacfac0b']"
CVE-2018-14357,CWE-78,https://github.com/neomutt/neomutt,e52393740334443ae0206cab2d7caef381646725,"['fa3f20a10fe1eb5f8a0004e8202884b939daac28', 'd70784dc2c260e6d98b2d8a0154dc34487dd27b3', '9e6f1bbfa62bec589a3b15cfea93dd32d298f2df', 'd58a649a71e922009c670afc7ed563bd71f87479', 'b68199f8a07bb0cf5e897454ce98368bf2e50703', '68459a0d745478d1322ea6536f3b2e684a233733', '1756e57ebcba938e3f74f37eabfb5ab39ca95eb5']"
CVE-2018-14358,CWE-787,https://github.com/neomutt/neomutt,1b0f0d0988e6df4e32e9f4bf8780846ea95d4485,"['9e6f1bbfa62bec589a3b15cfea93dd32d298f2df', '9e6f1bbfa62bec589a3b15cfea93dd32d298f2df']"
CVE-2018-14359,CWE-120,https://github.com/neomutt/neomutt,6f163e07ae68654d7ac5268cbb7565f6df79ad85,"['1b911ea3b389bf16cb4187b2a6884351b8d81b6b', '26ee8370caadf6e7053c129d1ee933638b33f22a', 'bdf035023f37ef6e08629a9553c4901d4bf05f25']"
CVE-2018-14360,CWE-787,https://github.com/neomutt/neomutt,6296f7153f0c9d5e5cd3aaf08f9731e56621bdd3,"['5d7872ae372177bc9b2bcdc492651ff36b5e6885', '41b5f7640f7a5ac84b4893ad4cb09d4f96e42e06']"
CVE-2018-14361,CWE-20,https://github.com/neomutt/neomutt,9e927affe3a021175f354af5fa01d22657c20585,"['5d7872ae372177bc9b2bcdc492651ff36b5e6885', '03f5fece58719f4d2c0e2c099f639581abceed4b']"
CVE-2018-14394,CWE-369,https://github.com/FFmpeg/FFmpeg,3a2d21bc5f97aa0161db3ae731fc2732be6108b8,"['b7d3dd907f51c1b86c5aad7e2ec4870da53e095e', '3664703780a3d882937c131e4104f8d21e71b738', '6f69f7a8bf6a0d013985578df2ef42ee6b1c7994', '5616f85deb729d181e2a923b2c74371fae6e8398', '5cb49ca11bca4bedb71ee0204e8115fa970d6dbb']"
CVE-2018-14395,CWE-369,https://github.com/FFmpeg/FFmpeg,2c0e98a0b478284bdff6d7a4062522605a8beae5,['89ddff92a3853d5506287ee77cd091d20e320fb6']
CVE-2018-14395,CWE-369,https://github.com/FFmpeg/FFmpeg,fa19fbcf712a6a6cc5a5cfdc3254a97b9bce6582,['89ddff92a3853d5506287ee77cd091d20e320fb6']
CVE-2018-1999010,CWE-125,https://github.com/FFmpeg/FFmpeg,cced03dd667a5df6df8fd40d8de0bff477ee02e8,"['6ef14e5753e8d096c9f58ecc45ccdb6ad1d3e436', '67197656d19fa9e084e47b5331c262a9c7842335', '93c1b04abfc0dd31211a18bf2c0041d69cd16919', '91861ce25c7f19c38afdb0f115bf90118fc19428', '0f02a7e2d25d3324e10d3e14b02b70ef9285b9bb']"
CVE-2018-1999011,CWE-119,https://github.com/FFmpeg/FFmpeg,2b46ebdbff1d8dec7a3d8ea280a612b91a582869,['0539d84d985e811e5989ef27c13f7e2dda0f9b89']
CVE-2018-1999012,CWE-835,https://github.com/FFmpeg/FFmpeg,9807d3976be0e92e4ece3b4b1701be894cd7c2e1,"['dba13944f0a275a9fa15002a55983cc19146c46e', '5ec3c7b7c1189dca0ba29edbd33b5dbe68313382', 'b7effd4e8338f6ed5bda630ad7ed0809bf458648']"
CVE-2018-1999013,CWE-416,https://github.com/FFmpeg/FFmpeg,a7e032a277452366771951e29fd0bf2bd5c029f0,['35bbc1955a58ba74552c50d9161084644f00bbd3']
CVE-2018-1999014,CWE-125,https://github.com/FFmpeg/FFmpeg,bab0716c7f4793ec42e05a5aa7e80d82a0dd4e75,['9492bb58eeea474158f9c523fd77395629117b57']
CVE-2018-1999015,CWE-125,https://github.com/FFmpeg/FFmpeg,5aba5b89d0b1d73164d3b81764828bb8b20ff32a,['f9d3841ae6147eaa51c57c574cd81e9ce9566e3a']
CVE-2018-1002209,CWE-22,https://github.com/stachenov/quazip,5d2fc16a1976e5bf78d2927b012f67a2ae047a98,"['12c04dc8cc6133aeb4cde8b883f2548d00a7796c', '0e79ad72e5bcfe931e73712faff7389ef84703d4', 'e23da486af92081168af9159b34652f1feec567f', 'f8bcbfd67edc7fb49b98c7d5a23141526966ea34']"
CVE-2017-18344,CWE-125,https://github.com/torvalds/linux,cef31d9af908243421258f1df35a4a644604efbe,"['c6503be587e9c5c0aac4e2b45de982352f676a5b', '8dc86af00612e5ccff3384c17575362a3f2a2ca0', 'eae1c4ae275fe3e024454c012a548ee0d700f54c', '27af4245b6ce99e08c6a7c38825383bf51119cc9', '1da177e4c3f41524e886b7f1b8a0c1fc7321cac2', 'bac0abd6174e427404dd197cdbefece31e97329b']"
CVE-2017-2630,CWE-121,https://github.com/qemu/qemu,2563c9c6b8670400c48e562034b321a7cf3d9a85,['7d3123e1775f16bf23fa8d5bac17a3d8a9e72583']
CVE-2017-2616,CWE-362,https://github.com/karelzak/util-linux,dffab154d29a288aa171ff50263ecc8f2e14a891,"['8960f3ae5f4d72be88ee76e50417785e836b35e8', 'ea8a10391b9cba4b472d843b7108c0b140a392ab', 'cf1a99dacc9b1b6a091e03906b60c47774a339f5']"
CVE-2018-14681,CWE-787,https://github.com/kyz/libmspack,0b0ef9344255ff5acfac6b7af09198ac9c9756c8,['f4c2f4b62155303e871a5d4cc63e34856d7a5c12']
CVE-2018-14682,CWE-193,https://github.com/kyz/libmspack,4fd9ccaa54e1aebde1e4b95fb0163b699fd7bcc8,[]
CVE-2018-14734,CWE-416,https://github.com/torvalds/linux,cb2595c1393b4a5211534e6f0a0fbad369e21ad8,['3b069c5d857a5f1b8cb6bb74c70d9446089f5077']
CVE-2016-8641,CWE-59,https://github.com/NagiosEnterprises/nagioscore,f2ed227673d3b2da643eb5cad26b2d87674f28c1,"['313bcb0f8a7461b529a4530eb4dfec0ef764f18b', '95ee71a7a908fa631a206f83842e926e6b3afd03', 'ffc2c59370dfa87245320156c999ff7ebfa2684c']"
CVE-2018-10916,CWE-20,https://github.com/lavv17/lftp,a27e07d90a4608ceaf928b1babb27d4d803e1992,"['62fe0fd30d63a88ad137d1ac90c83aeca7cfa0dd', '5660c7b3126c9cc36202a521bc4a281e74e39a4b', '1c341c35b2d30c4485786ec00243ad5c3746a0d3', '9f50a704089d9d3e3341832e26555124171bee52', 'b2314dcaed21a29d504d916ee627d0d0b7f8fb05', '491af3e83b54523c004aca12a8b01e6fe3715c01', 'f1dbc6ef2fbf5ed28f9c00a9734200215d37e488']"
CVE-2016-8654,CWE-119,https://github.com/mdadams/jasper,4a59cfaf9ab3d48fca4a15c0d2674bf7138e3d1a,"['92bab75eabec8b601065494ff4540dc3c0be13ea', 'b13b8c86be870107f83b0a9a4b77557cb2b65d69', '3c55b399c36ef46befcb21e4ebc4799367f89684']"
CVE-2016-9583,CWE-125,https://github.com/mdadams/jasper,f25486c3d4aa472fec79150f2c41ed4333395d3d,['aa0b0f79ade5eef8b0e7a214c03f5af54b36ba7d']
CVE-2018-14938,CWE-125,https://github.com/simsong/tcpflow,a4e1cd14eb5ccc51ed271b65b3420f7d692c40eb,['25732be0542f1cd80e1ca33016cf0bc359e74b4e']
CVE-2018-15132,CWE-200,https://github.com/php/php-src,f151e048ed27f6f4eef729f3310d053ab5da71d4,['dcd2b78d149e05003f1bfabb8714055335793eff']
CVE-2018-0429,CWE-119,https://github.com/cisco/thor,18de8f9f0762c3a542b1122589edb8af859d9813,"['f32aef3aeb4648e481e34c0891b5cb64cffcaf46', '65bbc73ae47983ad8307e68b2485060080a053ae']"
CVE-2017-7500,CWE-59,https://github.com/rpm-software-management/rpm,c815822c8bdb138066ff58c624ae83e3a12ebfa9,"['3ccd774255b8215733e0bdfdf5a683da9dd10923', 'f286b7a84fbde826c942f66c1869f41f1cbbe33c']"
CVE-2017-7500,CWE-59,https://github.com/rpm-software-management/rpm,f2d3be2a8741234faaa96f5fd05fdfdc75779a79,"['e44d02a14e5a8454ff8defba21d49aea907e42c7', 'af5605f1a0f6ff56b2bea0d2896056bb4eed5976']"
CVE-2018-15473,CWE-362,https://github.com/openbsd/src,779974d35b4859c07bc3cb8a12c74b43b0a7d1e0,"['a022a94d67704bd91d31f30beb9f5e4c1b748614', '0d40fefd5c44016278e5af8155da9b06ebdf4527', '954e7aee8c98e210071a1d5223badb82a609e3ca', 'c9017d5dc673bbc7f0c14b98298f7e4f0568530f', 'b3ddde2409e336f47446012668cfc1174c0518a2', '50d00e96bc96f8a875298475813359b5b9c21869', 'c34ca56afa1bd9498ef45e64d4219507240a3123']"
CVE-2018-15501,CWE-125,https://github.com/libgit2/libgit2,1f9a8510e1d2f20ed7334eeeddb92c4dd8e7c649,['003c5e46a84ec7ecee134b9471e6c84ba673847d']
CVE-2018-15503,CWE-502,https://github.com/swoole/swoole-src,4cdbce5d9bf2fe596bb6acd7d6611f9e8c253a76,"['6f138688554442d7cd9dcd609a9c094f75aad930', '96d005531655acd9030f88a4e4282cec43088c48', '0f74be1cbff0a4ebe5bf79346e13ffd2359ac1e9', '8c63a7e36186203a44a1a5a14ce8c631b391bd7d', '67d2d7d0438fef8419049a56272d3b87960a6ac6']"
CVE-2018-15572,NVD-CWE-noinfo,https://github.com/torvalds/linux,fdf82a7856b32d905c39afc85e34364491e46346,"['21e433bdb95bdf3aa48226fd3d33af608437f293', 'c995efd5a740d9cbafbf58bde4973e8b50b4d761']"
CVE-2018-15594,CWE-200,https://github.com/torvalds/linux,5800dc5c19f34e6e03b5adab1282535cb102fafd,['63f70270ccd981ce40a8ff58c03a8c2e97e368be']
CVE-2018-15822,CWE-617,https://github.com/FFmpeg/FFmpeg,6b67d7f05918f7a1ee8fc6ff21355d7e8736aa10,"['1bd6b0c9271846529912f64ae85f6942fd39e212', '9200514ad8717c63f82101dc394f4378854325bf', 'f683dbdc6a19c4d10e3d8cc7364ff034af53da70', '6f69f7a8bf6a0d013985578df2ef42ee6b1c7994', '863ebe6f83de6e884a4b1870231678c9259f3c90']"
CVE-2018-15822,CWE-617,https://github.com/FFmpeg/FFmpeg,d8ecb335fe4852bbc172c7b79e66944d158b4d92,"['71e685b0183b17e43da3959e620fe22afbe8a64c', '1bd6b0c9271846529912f64ae85f6942fd39e212', 'f683dbdc6a19c4d10e3d8cc7364ff034af53da70', 'be1e1373d267bae2af8a62d79eef736736f24565', 'b8667bccad2eec64e5dbf24fab16767f0f7ea234']"
CVE-2018-15120,CWE-119,https://github.com/GNOME/pango,71aaeaf020340412b8d012fe23a556c0420eda5f,"['f39ad9bab1f327062958b2750bf1f5609a9ee991', 'fe0669798d617406b52a638fb2525b1f7527a2d6']"
CVE-2018-15853,CWE-400,https://github.com/xkbcommon/libxkbcommon,1f9d1248c07cda8aaff762429c0dce146de8632a,['0d262fa1051cad9d1cf55939753799ab431676f2']
CVE-2018-15854,CWE-476,https://github.com/xkbcommon/libxkbcommon,e3cacae7b1bfda0d839c280494f23284a1187adf,"['b36d5b23d243171208b6a3fe4b2c43ba3199104a', 'c5d859385f1e65ce84e90beff384d92d1362646a', 'd3908b631c531aa3721d91297badad1c85e3c4f1']"
CVE-2018-15855,CWE-476,https://github.com/xkbcommon/libxkbcommon,917636b1d0d70205a13f89062b95e3a0fc31d4ff,"['9452165837ebc2ad5c1a02b7d32a95961206350a', '17bcc4c163d625f4422f91fb8fd51f7918836678', '8c1b1b0e9e52be18dbb42aa4765f886ace067f97', '01c81fa61ecc2bd4f3753bb98d4153e97b1ac897', '16aab829bbf55bfb8363d6339d8bd8a0aad1f93b']"
CVE-2018-15856,CWE-835,https://github.com/xkbcommon/libxkbcommon,842e4351c2c97de6051cab6ce36b4a81e709a0e1,['edc98b54033e01302cc64f67ef09ba52595e17bd']
CVE-2018-15857,CWE-416,https://github.com/xkbcommon/libxkbcommon,c1e5ac16e77a21f87bdf3bc4dea61b037a17dddb,['fbd92860360f6ca58b88f78159dd795a6d739335']
CVE-2018-15858,CWE-476,https://github.com/xkbcommon/libxkbcommon,badb428e63387140720f22486b3acbd3d738859f,"['a931740cc70eff217ddf20492c6f500ac9f991e4', '320e5ffaf152336ed9ea2eeb7bcb6b969badb186', 'f8d3ec9f6fcfea682ca6383fda88c6a00b0c9c41']"
CVE-2018-15859,CWE-476,https://github.com/xkbcommon/libxkbcommon,bb4909d2d8fa6b08155e449986a478101e2b2634,['a641a1859b862b1324983a5e2ef8666c29539f87']
CVE-2018-15861,CWE-476,https://github.com/xkbcommon/libxkbcommon,38e1766bc6e20108948aec8a0b222a4bad0254e9,['a641a1859b862b1324983a5e2ef8666c29539f87']
CVE-2018-15862,CWE-476,https://github.com/xkbcommon/libxkbcommon,4e2ee9c3f6050d773f8bbe05bc0edb17f1ff8371,"['6d74e66e3f92344ed817b88f21ac7a47863ed26b', 'e6e3bda3934345bce203558df57ade467e62a337', 'e7bb1e5fd99438b69bb7ce8c29de381d55c95b96', 'a641a1859b862b1324983a5e2ef8666c29539f87']"
CVE-2018-15863,CWE-476,https://github.com/xkbcommon/libxkbcommon,96df3106d49438e442510c59acad306e94f3db4d,['af2a8b3a3745078aba3534fb554eea125817f827']
CVE-2018-15864,CWE-476,https://github.com/xkbcommon/libxkbcommon,a8ea7a1d3daa7bdcb877615ae0a252c189153bd2,['1c880887666f84e08ea1752bb8a5ab2a7bf1d8a0']
CVE-2018-16276,CWE-787,https://github.com/torvalds/linux,f1e255d60ae66a9f672ff9a207ee6cd8e33d2679,"['6bc235a2e24a5ef677daee3fd4f74f6cd643e23c', 'e06ea97fa47611992a5a61058729cf8e83bf6fda']"
CVE-2018-16323,CWE-200,https://github.com/ImageMagick/ImageMagick,216d117f05bff87b9dc4db55a1b1fadb38bcb786,['d9a8234d211da30baf9526fbebe9a8438ea7e11c']
CVE-2018-16426,CWE-674,https://github.com/OpenSC/OpenSC,03628449b75a93787eb2359412a3980365dda49b,"['57b7a81c3a3233e93e9b60927103b26f9a20463e', 'ac4da89d0dfebfbf87be3f4936daa42a0ebc6477']"
CVE-2018-16435,CWE-190,https://github.com/mm2/Little-CMS,768f70ca405cd3159d990e962d54456773bb8cf8,"['3cefc4ee12fe7144a65a205f6645c14ec5be68ce', 'ceef4d3cf7c575a01dc0a84e08d6b91204522b99', 'c0df0d2ccb434d9ff55946838ea35cdc3569b078']"
CVE-2018-16640,CWE-772,https://github.com/ImageMagick/ImageMagick,76efa969342568841ecf320b5a041685a6d24e0b,"['6387479aa974709d5c329c8efbde38175f386844', '3ed852eea50f9d4cd633efb8c2b054b8e33c2530', 'a22d0ee0735049d551b5d19404a82a8ae2dbb5e2', '1c79788fb05b29478f6aa53f6ca518eb9197c8f5']"
CVE-2018-16641,CWE-772,https://github.com/ImageMagick/ImageMagick,256825d4eb33dc301496710d15cf5a7ae924088b,['b40ea40a35b8b5d011b4543bcfb8f8adfc9bb581']
CVE-2018-16642,CWE-787,https://github.com/ImageMagick/ImageMagick,cc4ac341f29fa368da6ef01c207deaf8c61f6a2e,"['bb50337b2a8a16ca7e903cc04ab195ff0fd47ae6', 'acd2ed254c18c254a0ab5aafa06d1645e5d079d8', '3ed852eea50f9d4cd633efb8c2b054b8e33c2530', 'ed2315769b26818ed9d0c1291dc0457f0d8da0a4', 'c82a27bb8e3138ff9bbf0f696663bdf3e704cede', '4c08aed51c5899665ade97263692328eea4af106', '32cc0db28a4b84a8624c4da69b3f0c2c89b1e151', 'ccad00b02d1242dc1c039f9979337e00f69212e8']"
CVE-2018-16643,CWE-252,https://github.com/ImageMagick/ImageMagick,6b6bff054d569a77973f2140c0e86366e6168a6c,"['2d6ccc32baf7e3e71a566f4c55ac9342ccc9b5e0', '29a97ee49ac5269ce55f483da7f4345f51aac885', '3ed852eea50f9d4cd633efb8c2b054b8e33c2530']"
CVE-2018-16644,CWE-119,https://github.com/ImageMagick/ImageMagick,16916c8979c32765c542e216b31cee2671b7afe7,"['ce6b1224b32707d1eaeb77be461f76fe4e245e04', '38fb2aaffb2013478c6a48c7264ab0b8095485fe']"
CVE-2018-16644,CWE-119,https://github.com/ImageMagick/ImageMagick,afa878a689870c28b6994ecf3bb8dbfb2b76d135,"['bb50337b2a8a16ca7e903cc04ab195ff0fd47ae6', 'e11ddbd1db03b2672c50a072930f76d22848916b', '3ed852eea50f9d4cd633efb8c2b054b8e33c2530']"
CVE-2018-16658,CWE-200,https://github.com/torvalds/linux,8f3fafc9c2f0ece10832c25f7ffcb07c97a32ad4,['1da177e4c3f41524e886b7f1b8a0c1fc7321cac2']
CVE-2018-16749,CWE-476,https://github.com/ImageMagick/ImageMagick6,1007b98f8795ad4bea6bc5f68a32d83e982fdae4,['17a0a5a2848ba87a42f0acddb2b6c45959eb3443']
CVE-2018-16790,CWE-125,https://github.com/mongodb/mongo-c-driver,0d9a4d98bfdf4acd2c0138d4aaeb4e2e0934bd84,['91dca46cf53be09afb305d65db420793b72120dc']
CVE-2016-7035,CWE-285,https://github.com/ClusterLabs/pacemaker,5d71e65049,['5fe63f902b35bfed9cee117060a3ba7830d548f5']
CVE-2018-16807,CWE-772,https://github.com/bro/bro,34d0cf886ca16c665f673a299e295b2a2bc14533,['0b8b76cfabb5dd15547c437e1a1c12f81a10d591']
CVE-2018-17019,CWE-20,https://github.com/bro/bro,c2b18849f8bb833253538f5dfedb4ed1dc176a30,['61757ac78bbff8364c24e9aabdc612a35ae76911']
CVE-2018-17082,CWE-79,https://github.com/php/php-src,23b057742e3cf199612fa8050ae86cae675e214e,[]
CVE-2018-17182,CWE-416,https://github.com/torvalds/linux,7a9cdebdcc17e426fb5287e4a82db1dfe86339b2,"['31c9afa6db122a5c7a7843278aaf77dd08ea6e98', '9e7d2e44dd88ba7e29c165b6fca428e384afa5a8', '615d6e8756c87149f2d4c1b93d471bca002bd849', 'f5f302e21257ebb0c074bbafc37606c26d28cc3d', '152a2d199e1385c6ccef17c24555103b30447c91', '6b4ebc3a9078c5b7b8c4cf495a0b1d2d0e0bfe7a']"
CVE-2018-17204,CWE-617,https://github.com/openvswitch/ovs,4af6da3b275b764b1afe194df6499b33d2bf4cde,['bc65c25ac604d5787714c8f16c8df8e392e8dae9']
CVE-2018-17205,CWE-617,https://github.com/openvswitch/ovs,0befd1f3745055c32940f5faf9559be6a14395e6,['30d0452c5e35f0d01cc3969c0f00c2eaf0fb5503']
CVE-2018-17206,CWE-125,https://github.com/openvswitch/ovs,9237a63c47bd314b807cda0bd2216264e82edbe8,"['19b58f3cbcb3191432eefba3a504376399cc07a7', '117d72495467efaa3eb7e7e4f7d110cd1223b967', 'c2d936a44fa612e88c743c6e7b367a9813093202']"
CVE-2018-17292,CWE-125,https://github.com/WAVM/WAVM,2de6cf70c5ef31e22ed119a25ac2daeefd3d18a1,['b15e29f2ee361379742957d764aca655ef2a9e48']
CVE-2018-17293,CWE-476,https://github.com/WAVM/WAVM,31d670b6489e6d708c3b04b911cdf14ac43d846d,"['0ef57b9e8df6386ba92f5ca1dad5c42a761011bb', '639da991f624478b7d618085556c66205907d2dd', 'f18a0ed883582af1f2c70810fdb951b84a6e2bc7', '7ee3e9c0cbb842e84cb6bd28e2445acb24784b6a', '449a6754f1ce9dbcaef973c1da23664920621bf7', 'd917287e0af5f98f38c6680b9249c2d532095178']"
CVE-2018-17294,CWE-125,https://github.com/liblouis/liblouis,5e4089659bb49b3095fa541fa6387b4c40d7396e,['3f48112397253c0472af6e875734498865cdfb85']
CVE-2018-17407,CWE-119,https://github.com/TeX-Live/texlive-source,6ed0077520e2b0da1fd060c7f88db7b2e6068e4c,"['355fb9b25e188df47582580293f8e7344c9351bb', '28eb354bf2b65625a4ed3588a36ed1e0063503d5', 'e46ec846a2ea8a9026a1427dd7a23cba7abd057d', '59cbb8f96b0543c2912d6370ce8021181661e1cf']"
CVE-2018-15836,CWE-347,https://github.com/xelerance/Openswan,0b460be9e287fd335c8ce58129c67bf06065ef51,['ed1a93c029457fa083b68087c1f591f3495887c3']
CVE-2018-15836,CWE-347,https://github.com/xelerance/Openswan,9eaa6c2a823c1d2b58913506a15f9474bf857a3d,['af15378f6537a218e31f19bfecdf2549ff20660d']
CVE-2018-17568,CWE-190,https://github.com/viabtc/viabtc_exchange_server,4a7c27bfe98f409623d4d857894d017ff0672cc9,[]
CVE-2018-17569,CWE-190,https://github.com/viabtc/viabtc_exchange_server,4a7c27bfe98f409623d4d857894d017ff0672cc9,[]
CVE-2018-17570,CWE-190,https://github.com/viabtc/viabtc_exchange_server,4a7c27bfe98f409623d4d857894d017ff0672cc9,[]
CVE-2018-17942,CWE-787,https://github.com/coreutils/gnulib,278b4175c9d7dd47c1a3071554aac02add3b3c35,['ec3cec6e830425c42be718a29cfdb793657c0db5']
CVE-2018-17456,CWE-88,https://github.com/git/git,1a7fd1fb2998002da6e9ff2ee46e1bdd25ee8404,[]
CVE-2018-17456,CWE-88,https://github.com/git/git,a124133e1e6ab5c7a9fef6d0e6bcb084e3455b46,[]
CVE-2018-18021,CWE-20,https://github.com/torvalds/linux,2a3f93459d689d990b3ecfbe782fec89b97d3279,['256c0960b7b6453dc90a4e879da52ab76b4037f9']
CVE-2018-18021,CWE-20,https://github.com/torvalds/linux,d26c25a9d19b5976b319af528886f89cf455692d,[]
CVE-2018-18445,CWE-125,https://github.com/torvalds/linux,b799207e1e1816b09e7a5920fbb2d5fcf6edd681,['468f6eafa6c44cb2c5d8aad35e12f06c240a812a']
CVE-2018-18386,CWE-704,https://github.com/torvalds/linux,966031f340185eddd05affcf72b740549f056348,"['47afa7a5a8a8fb9e60cdb6a3bd612e07c37e9d90', 'c786f74e0bcc457e85cc1eee551732afa60d6308']"
CVE-2018-18584,CWE-787,https://github.com/kyz/libmspack,40ef1b4093d77ad3a5cfcee1f5cb6108b3a3bcc2,['f4c2f4b62155303e871a5d4cc63e34856d7a5c12']
CVE-2018-18585,CWE-476,https://github.com/kyz/libmspack,8759da8db6ec9e866cb8eb143313f397f925bb4f,['72e70a921f0f07fee748aec2274b30784e1d312a']
CVE-2018-18586,CWE-22,https://github.com/kyz/libmspack,7cadd489698be117c47efcadd742651594429e6d,['f4c2f4b62155303e871a5d4cc63e34856d7a5c12']
CVE-2018-18690,CWE-754,https://github.com/torvalds/linux,7b38460dc8e4eafba06c78f8e37099d3b34d473c,['1da177e4c3f41524e886b7f1b8a0c1fc7321cac2']
CVE-2018-18710,CWE-200,https://github.com/torvalds/linux,e4f3aa2e1e67bb48dfbaaf1cad59013d5a5bc276,['1da177e4c3f41524e886b7f1b8a0c1fc7321cac2']
CVE-2018-16839,CWE-119,https://github.com/curl/curl,f3a24d7916b9173c69a3e0ee790102993833d6c5,['c1366571b609407cf0d4d9f4a2769d29e1313151']
CVE-2018-16840,CWE-416,https://github.com/curl/curl,81d135d67155c5295b1033679c606165d4e28f3f,['c43127414d89ccb9ef6517081f68986d991bcfb3']
CVE-2018-16842,CWE-125,https://github.com/curl/curl,d530e92f59ae9bb2d47066c3c460b25d2ffeb211,['84221006c9acf2b97a80564364df22e03184a1d8']
CVE-2018-18928,CWE-190,https://github.com/unicode-org/icu,53d8c8f3d181d87a6aa925b449b51c4a2c922a51,"['3f7a4aa202d1cff44ba001f3ddd60e2653134df5', '2c6bf0d77e504255d5ed241f928b4aa8bca1b7e8', 'a8a6ffdb9258677e8bd89b133ccd731888477eba', 'cd92fa2c88788780b2572d508f129cddb89c2e36', 'dbcae565a2899b62e6220b129d1007236c9f7168']"
