commit_id,lines_added,lines_removed,lines_modified,lines_changed,files_changed,commit_role,project,dataset_source,cve_id
e942fb84fbe3a73a98a00d2a279425872b5fb9d2,17,8,23,48,1,VFC,tcpdump,ICVul,CVE-2017-12992
090089c4f7e3a6f2f6ea63a79139bbf79871f4e6,23429,0,0,23429,30,VIC,squid,ICVul,CVE-2023-46728
13d8eaa06abfeb708b60fa64203a20db033088b3,0,0,2,2,2,VIC,linux,ICVul,CVE-2012-3552
7b4c01794fbc2e6dc46e93a42416dd80929ce1e5,54,0,11,65,2,VIC,tensorflow,ICVul,CVE-2021-29563
2a1a93872e4f9822933c95d3e3d6439916b398c1,10,12,25,47,2,VIC,radare2,ICVul,CVE-2022-0695
98c4fd046f07156ca6055677e8f03d4280be16c1,25,7,1,33,1,VIC,linux,ICVul,CVE-2013-3301
2702b1526c7278c4d65d78de209a465d4de2885e,2,0,5,7,1,VFC,linux,ICVul,CVE-2012-0957
9dac77fa4011bdb4b541a8db087eac96a602faec,22,136,610,768,4,VIC,linux,ICVul,CVE-2014-3647
95421f8fc6676034ecc98771a97091c1c55a00c4,99,2,29,130,1,VIC,tcpdump,ICVul,CVE-2017-13048
245cc757e4d673ce07b090b09064951f3d029896,7,0,1,8,1,VIC,ImageMagick,ICVul,CVE-2017-14174
6fd02f44810754ae7481838b6a67c5df7f909ca3,5,0,0,5,1,VIC,tensorflow,ICVul,CVE-2021-29609
29cd8ae0e1a39e239a3a7b67da1986add1199fc0,8,0,0,8,1,VFC,linux,ICVul,CVE-2013-2634
5a352dd0a3aac03b443c94828dfd7144261c8636,5,2,11,18,4,VIC,linux,ICVul,CVE-2019-10638
235878510818c152c9734bdba4a6816e24a947c8,353,212,51,616,1,VIC,tcpdump,ICVul,CVE-2017-13055
374b8ad2958410591db2e8c42e9b65ef89655e00,42,11,148,201,1,VIC,ImageMagick,ICVul,CVE-2016-7514
e251f9bca99c0f219eff9c76034476c2b17d3dba,6,0,0,6,1,VIC,linux,ICVul,CVE-2015-8839
5396e7a3cd91b5f7895fa3dbe9809400e032d68a,394,291,51,736,5,VIC,tensorflow,ICVul,CVE-2020-15202
72fc75b5a68726cf61480940a2cfdf44eb73ae0c,655,516,249,1420,13,VIC,FreeRDP,ICVul,CVE-2020-11046
08c642c09c38a9c6454ab43a9b53b2a89b9eef99,1,0,0,1,1,VFC,krb5,ICVul,CVE-2016-3119
74e98eb085889b0d2d4908f59f6e00026063014f,6,0,0,6,1,VIC,linux,ICVul,CVE-2015-7990
256df2f3879efdb2e9808bdb1b54b16fbb11fa38,79,19,0,98,2,VFC,linux,ICVul,CVE-2014-3535
a650a4adf5b4c16b1ecc6d90ab18d9d6ea960c1c,0,0,5,5,3,VIC,krb5,ICVul,CVE-2017-15088
9cb636b5f6a8cc6d1b50809ec8f8d33ae0c84c95,7,24,0,31,1,VFC,linux,ICVul,CVE-2022-40307
72a3bbd5e431597c3fdb56d752bc56b010ba3817,24,2,1,27,3,VFC,squid,ICVul,CVE-2024-25617
aa5c6b710dfd8020d2c908d6b3bd41f1da719b3b,5,2,1,8,1,VFC,tcpdump,ICVul,CVE-2018-14461
746f1e558bc52b9693c1a1ecdab60f8392e5ff18,244,15,6,265,4,VIC,linux,ICVul,CVE-2016-1583
283782a2dc3301f4d9e8dee65654eb97c698d635,954,0,0,954,4,VIC,tensorflow,ICVul,CVE-2021-29566
84f538f1ddcb5c16d98627df8b5e8c38f0f26720,45,1,3,49,7,VIC,envoy,ICVul,CVE-2021-43826
add577804283dcd1dbb7364b7b6354ded2933150,43,1,6,50,2,VIC,envoy,ICVul,CVE-2019-15226
a95d8c88bea0c93505e1d143d075f112be2b25e3,0,6,5,11,2,VIC,linux,ICVul,CVE-2012-4444
f8877abac8e568b2f339cca70c2c3c1b6eaec288,3,4,3,10,1,VFC,ImageMagick,ICVul,CVE-2016-10064
974e4b752ee623854c5dc2bbfc7c7725029ce173,127,0,0,127,1,VIC,linux,ICVul,CVE-2013-7421
a64692a3afd85fe048551ab89142fd5ca99a0dbd,15,17,1,33,2,VIC,linux,ICVul,CVE-2011-4621
7725e7bfe6f2ce8146b6552b44e0d226be7638e7,0,4,0,4,1,VFC,openssl,ICVul,CVE-2022-3996
8856dfa3e9b71ac2177016f66ace3a8978afecc1,10,9,2,21,2,VIC,linux,ICVul,CVE-2012-3552
84ca8ae39b8d029fbe5113525c1e6d265de0e864,3,0,173,176,19,VIC,tensorflow,ICVul,CVE-2022-21725
953f28dca13c92839ba389c055587cfe6c723578,6,4,25,35,1,VFC,tensorflow,ICVul,CVE-2021-29590
bc0b96b54a21246e377122d54569eef71cec535f,101,91,0,192,3,VFC,linux,ICVul,CVE-2011-3188
4e396d733339fd5938ac3937ca26a59d579eb957,23,21,89,133,24,VIC,php-src,ICVul,CVE-2015-9253
155b73529583c38f30fd394d692b15a893960782,0,0,5,5,1,VIC,linux,ICVul,CVE-2023-0459
8f1d75039a1378aed62c3d27578a954c0a4ccce6,2497,0,2497,4994,230,VIC,suricata,ICVul,CVE-2023-35853
c54def7bd64d7c0b6993336abcffb8444795bf38,10,0,0,10,1,VFC,linux,ICVul,CVE-2014-3181
0a7c0b37e3266d13858f0cb2f69d95b541f75262,28,94,49,171,1,VIC,php-src,ICVul,CVE-2016-5093
a1b9004b768bef606ee98d417bceb9392ceb788d,9,2,2,13,1,VFC,FFmpeg,ICVul,CVE-2013-7019
f51d0f39c0fb3470d6b186974109428da91f1d1b,2603,2493,24,5120,4,VIC,FFmpeg,ICVul,CVE-2015-3417
98f84d5a9b960b6d5e641f230d84331bb009a240,58,87,16,161,8,VIC,suricata,ICVul,CVE-2024-38535
a2f95abb6d60798c552267c1f42ca4e59308b357,95,3,22,120,1,VIC,php-src,ICVul,CVE-2016-7418
2d9939a923de0c09c10999603b66982c15829a46,0,0,6,6,2,VIC,httpd,ICVul,CVE-2021-33193
f85bc674b2a2256a364fe796351bc1971e106005,4,0,4,8,2,VFC,radare2,ICVul,CVE-2017-9520
115e3ff39e8cbf2f2e044fbd6c65c2e6602c537f,18,3,3,24,3,VIC,redis,ICVul,CVE-2021-31294
a6138db815df5ee542d848318e5dae681590fccd,3,1,1,5,2,VFC,linux,ICVul,CVE-2014-5206
50496a1fab6c6a90b77da4b247321a88e632bd46,35,0,0,35,2,VIC,linux,ICVul,CVE-2013-2546
8d5d02e6b176565c77ff03604908b1453a22044d,204,11,30,245,5,VIC,linux,ICVul,CVE-2015-8324
13267a10845a8dadabed63072b537f050cec6daa,7,1,4,12,1,VFC,ImageMagick,ICVul,CVE-2016-10052
414c0708d0d60eccf8345c405ac81cf32c43e901,10,1,9,20,3,VIC,linux,ICVul,CVE-2015-7613
b20ab9cc63ca4605aec154cf54faa8455749f3f6,116,17,48,181,16,VIC,linux,ICVul,CVE-2014-1690
3bcca60853369eb05458bd033017512a7306c5c0,11,17,30,58,2,VIC,radare2,ICVul,CVE-2017-16805
6fca58f5f9c96749a575f52e20598ad43f5bdf30,12,0,9,21,1,VFC,tcpdump,ICVul,CVE-2017-12996
0bfc96cb77224736dfa35c3c555d37b3646ef35e,55,2,0,57,3,VFC,linux,ICVul,CVE-2011-4127
716d413c13981da15323c7a3821860536eefdbbb,2,1,2491,2494,295,VIC,FFmpeg,ICVul,CVE-2017-7865
b5ed738f8060266bf4ae521f7e3ed145aa4498a3,0,0,1,1,1,VFC,ImageMagick,ICVul,CVE-2016-7530
3094141c6532a4f748425c21c091001f218da8ae,3,8,0,11,1,VIC,linux,ICVul,CVE-2015-5707
8fa38359634a9910b91719818ab02f23c320dbae,5,0,0,5,1,VFC,FreeRDP,ICVul,CVE-2020-11088
4e3fd7a06dc20b2d8ec6892233ad2012968fe7b6,115,142,173,430,66,VIC,linux,ICVul,CVE-2013-4350
637f4bd1af6752e28e0a9998e954e2e9ce6fa992,8,11,10,29,2,VFC,radare2,ICVul,CVE-2022-28068
272a2c86ab4a040c4dd08933e4272b0cd5458ebb,334,10,32,376,7,VIC,tensorflow,ICVul,CVE-2021-37690
9069218d448ea547dbad5f1cbd537e88d6519d66,34,4,16,54,4,VIC,linux,ICVul,CVE-2015-8374
d7443679182a851d63fc2d3b8c5ded4840059efa,4,5,4,13,1,VIC,squid,ICVul,CVE-2023-46728
90ed61e99f5768854f252bfc669d4160e38b84b8,810,389,22,1221,11,VIC,tensorflow,ICVul,CVE-2021-37650
9308a6c7a8ef172eec225f478dd0337dbb49dbe9,5,0,0,5,1,VIC,suricata,ICVul,CVE-2024-32664
675a0813609f9097e323261b1cc4b9dc3f50d40b,39,113,12,164,2,VIC,linux,ICVul,CVE-2016-3672
2b77b277d67ce061ee6ef839e7139ebc2103c1e3,1,0,2,3,2,VFC,radare2,ICVul,CVE-2022-1244
22159fb7b7324c3d4bb9fe00d3d2ce575a15743d,450,3,7909,8362,6,VIC,php-src,ICVul,CVE-2013-7226
bc901a752a41f94374eb704428846ec989dad5eb,10,2,3,15,1,VIC,radare2,ICVul,CVE-2022-1451
e0bccd315db0c2f919e7fcf9cb60db21d9986f52,62,16,31,109,5,VFC,linux,ICVul,CVE-2011-4914
0d8506b8c52659c5bfff9535391d5e95ddcd45f1,466,0,2,468,5,VIC,FFmpeg,ICVul,CVE-2018-7557
22cc187475e2683d4ec058b44d2e55ad4b27542b,76,24,23,123,7,VIC,tensorflow,ICVul,CVE-2021-29597
24cb81a6a91288fcba19548944729ea906eb5e2a,105,47,236,388,3,VIC,linux,ICVul,CVE-2014-3673
fb44ff854e148bc5c5982dad32da98b7a0989d2d,45,28,22,95,1,VIC,linux,ICVul,CVE-2016-3140
aa673b2e4defc7cad5bec16c4fc8324f71e531f1,3,0,0,3,1,VFC,ImageMagick,ICVul,CVE-2023-5341
94fcc585fb85ad7b059c70872489b50044d401f3,97,0,2,99,3,VIC,linux,ICVul,CVE-2011-2479
d1a678d2dd791239d549cecaa8c6a475d020a6c2,456,6,85,547,11,VIC,gpac,ICVul,CVE-2018-13006
e3d99c92975efc2010d0e1e2dd4c3eb787a8d67c,123,23,36,182,2,VIC,tensorflow,ICVul,CVE-2021-29616
c00fc9d3003eb06226b58b6a48555f1456ee2475,17,8,0,25,1,VFC,hhvm,ICVul,CVE-2016-6871
ecb31dbad39ccdc65868d5d2a37f0f0521250832,2,0,0,2,1,VIC,ImageMagick,ICVul,CVE-2018-20467
72c0bdcb25305b0b36842d746cc61d72658d2941,0,1,1,2,1,VFC,tensorflow,ICVul,CVE-2022-41894
eb70e5ab8f95a81283623c03d2c99dfc59fcb319,196,0,9,205,7,VIC,linux,ICVul,CVE-2013-2058
c5b30379ba87cbe774b08ac50c1f6d36df4ebb7c,2,0,8,10,1,VFC,tensorflow,ICVul,CVE-2022-41887
1e9fdf21a4339b102539f476a9842e7526c01939,18,34,1,53,7,VIC,linux,ICVul,CVE-2022-39188
31bd5026304677faa8a0b77602c6154171b9aec1,3,0,0,3,1,VFC,tensorflow,ICVul,CVE-2021-29563
3ebedd7e345453d68e279cfc3e4072648e5e12e5,5,0,0,5,1,VFC,tensorflow,ICVul,CVE-2021-29600
05e706d98f748f609b19d8697e490eaab5007d69,16,5,10,31,1,VIC,hhvm,ICVul,CVE-2016-6873
b1d7dd80aadb9042e83f9778b484a2f92e0b04d4,2,1,0,3,1,VIC,linux,ICVul,CVE-2017-17807
8c2ea3030af7b40a3c4275696fb5c76cdb80950a,0,0,1,1,1,VFC,FFmpeg,ICVul,CVE-2017-7862
278a923c51187d37445d88a6b21082036ec9568d,34,0,4,38,1,VIC,FFmpeg,ICVul,CVE-2013-7012
fc65abad4766c2024a05ec9fe2929c3eb8bd45a2,35,90,9,134,1,VIC,radare2,ICVul,CVE-2023-0302
553f9008939638335836eec834f4dea310c17eae,14,2,9,25,2,VIC,linux,ICVul,CVE-2011-3638
f043bfc98c193c284e2cd768fefabe18ac2fed9b,10,0,1,11,1,VFC,linux,ICVul,CVE-2017-16533
bc7e04d7c8d509fb78fc0e285aa948fb0da04700,15,3,5,23,1,VFC,openssl,ICVul,CVE-2024-9143
6fd6bf5b802335afeab73447cd2574e9188c97e9,6,6,16,28,1,VIC,tensorflow,ICVul,CVE-2021-37665
b9dbdbc1f4404cba2e64939c30c87d59c9796e4e,5,6,6,17,1,VIC,linux,ICVul,CVE-2021-3640
ee1bdaac725f5188c568ab27f07917156b98081c,8,9,25,42,8,VIC,ImageMagick,ICVul,CVE-2017-11448
7dfcee2cd2a63b2c64b9b4b0850be64cb695b0a0,36,8,17,61,1,VFC,openssl,ICVul,CVE-2024-6119
90a3f90f3ee256c0489fee5595b8622f83bad124,799,0,2,801,3,VIC,tcpdump,ICVul,CVE-2017-13032
473019a9b57fa4e9cbfe0598fbeec5288484c816,14,6,26,46,1,VIC,php-src,ICVul,CVE-2016-7413
19099dc393f3ca1fd9690f914e50278cf2aee78a,0,4,2,6,1,VIC,linux,ICVul,CVE-2023-2007
998eadd8b51acc4bab790005eba49aef8c1a5919,348,0,8,356,7,VIC,tensorflow,ICVul,CVE-2022-35939
cf1a0c411b2668c57c41e9c4efd15ba17b6b322c,0,0,4,4,1,VFC,krb5,ICVul,CVE-2002-2443
9d2373420900a39f5212a3b289331aa3535b1000,6,1,3,10,1,VIC,linux,ICVul,CVE-2016-8633
fe5f4b85e6b1b54d3b4588a77133c06ade46d891,6,0,0,6,1,VFC,ImageMagick,ICVul,CVE-2019-13136
3ce424e45411cf5a13105e0386b6ecf6eeb4f66f,16,4,14,34,1,VFC,linux,ICVul,CVE-2016-4440
8e05564f9cf9a0dbd02f7f5e902b084cdad7c29b,163,3,10,176,9,VIC,tensorflow,ICVul,CVE-2022-23564
11ef9999b66c241be9e19f239ec63faa95a4ff17,1109,1,0,1110,7,VIC,flatpak,ICVul,CVE-2021-21261
f035d8b176d3bf6583027e90387021d1815ed61a,7,1,1,9,1,VIC,src,ICVul,CVE-2017-5850
47ea3bb59cf47298b1cbb4d7bef056b3afea0879,187,0,0,187,1,VIC,linux,ICVul,CVE-2012-4508
5cbded585d129d0226cb48ac4202b253c781be26,4,4,246,254,172,VIC,linux,ICVul,CVE-2023-2007
768d612f79822d30a1e7d132a4d4b05337ce42ec,20,4,10,34,1,VFC,linux,ICVul,CVE-2023-45898
c2f6833dddecf2d5fb89c9c898eee9981da342ed,4,0,0,4,1,VFC,tcpdump,ICVul,CVE-2017-13044
9a8af6d2361695c0494d85c1c825f98d2fda8b4f,4,3,1,8,1,VIC,httpd,ICVul,CVE-2015-3183
f5381e0e10b5a61344109c1b7c174c68110f7629,4,0,0,4,1,VFC,tensorflow,ICVul,CVE-2022-41883
208c72f4fe44fe09577e7975ba0e7fa0278f3d03,1,1,1,3,1,VFC,linux,ICVul,CVE-2011-2517
e9ce0d64faf19fa4e9c260250fbdf25e3c11e152,9,6,3,18,1,VFC,radare2,ICVul,CVE-2018-14017
2a69c450083db164596c75c0f5b4d9c4c0e18eba,16,2,10,28,1,VIC,linux,ICVul,CVE-2023-45898
9bb0b8136a7d5b50c5807af3bf12b758fb257814,4,4,2,10,1,VIC,linux,ICVul,CVE-2011-2491
2145e15e0557a01b9195d1c7199a1b92cb9be81f,3,0,1,4,1,VFC,linux,ICVul,CVE-2014-1738
29d635bccc81222d51328afeddb562570f9984a9,16,9,236,261,46,VIC,tensorflow,ICVul,CVE-2020-15211
1cc6f0ccc92c20c7cab6c4a7335daf29c91f0d8e,5,0,0,5,1,VFC,ImageMagick,ICVul,CVE-2017-12876
e9d7083e241670332e0443da0f0d4ffb52829f08,22,6,5,33,3,VFC,openssl,ICVul,CVE-2024-2511
f48b83b4fb7d6689584cf25f61ca63a4891f5b11,40,3,7,50,1,VFC,openssl,ICVul,CVE-2015-1789
26fed91c86713421f363731e09c158f66e3da100,0,0,86,86,4,VIC,src,ICVul,CVE-2016-10012
18eaf4e8f1769d2bb05ed354a8b6198e49aadfcc,45,22,151,218,14,VIC,tensorflow,ICVul,CVE-2022-35994
127aa55306c9e4366e10b3a6e26d01df826e2fc0,601,0,0,601,11,VIC,envoy,ICVul,CVE-2022-29225
da5b3d002862d1e105002a6dc1567e6551860896,0,1,3,4,1,VIC,FFmpeg,ICVul,CVE-2020-36138
735f5aa9ca3b28cfacc7a443f93a44387fbacf17,9,0,0,9,1,VFC,suricata,ICVul,CVE-2023-35852
61dd9f7a2260b846f07481e0392a941703cf2be5,24,62,28,114,3,VIC,openssl,ICVul,CVE-2017-3730
1f056312b4b8164b490f6fa7b0ca20edefb7b15e,0,2,28,30,1,VIC,tcpdump,ICVul,CVE-2023-1801
280e5924d3c97c916819fbfb4f7c5027dcbc20f8,1,0,3,4,1,VIC,ImageMagick,ICVul,CVE-2017-12643
6609658db0799053fbef0d7d0aa2f1fd68ef32d8,2,8,1,11,1,VFC,krb5,ICVul,CVE-2014-9422
00302787b788c5ff04cb6f62aed5a74d936e86c0,0,5,1,6,1,VFC,tensorflow,ICVul,CVE-2020-15211
5accdf82ba25cacefd6c1867f1704beb4d244cdd,358,13,15,386,2,VIC,linux,ICVul,CVE-2014-8172
033556db67e48538af7fc50ba5b1369aa1dffd26,105,92,11,208,1,VIC,krb5,ICVul,CVE-2013-1416
09ca8e1173bcb12e2a449698c9ae3b86a8a10195,14,2,1,17,3,VFC,linux,ICVul,CVE-2012-2121
35615cbe544777983d9a3eca04a1b49ac9a75e00,45,12,5,62,1,VIC,flatpak,ICVul,CVE-2021-43860
6fb40779cd3457a819e20d6db91a142c47cad3c2,425,0,0,425,2,VIC,FFmpeg,ICVul,CVE-2017-14055
850bb6f23b93c04ce1e4509a87fa607dc17d97c1,106,0,1,107,2,VIC,linux,ICVul,CVE-2023-3159
d2371b4b204f0a3c0af51ad4e9b491144dd1225c,3,0,1,4,1,VFC,gpac,ICVul,CVE-2018-21017
b5d5f725fef80ff5d50db3111c05a1a521b81e7f,0,0,458,458,28,VIC,ImageMagick,ICVul,CVE-2015-8897
3e975ea978bac4d861bb09328b06f3c316212611,1495,69,184,1748,102,VIC,tensorflow,ICVul,CVE-2022-29203
aa483808516ca5cacfa0e5849691f64fec25828e,29,0,1,30,3,VIC,linux,ICVul,CVE-2011-4621
030e2c78d3a91dd0d27fef37e91950dde333eba1,0,0,1,1,1,VFC,linux,ICVul,CVE-2016-2543
feeb2fba93a451c467ec70963995ca6371b3a568,28,35,69,132,6,VIC,php-src,ICVul,CVE-2016-7480
937cb7bed4ac9daf722d6d8d6297d3b213b7956f,393,0,0,393,2,VIC,src,ICVul,CVE-2016-10012
a2f18db0c68fec96631c10cad9384c196e9008ac,8,4,1,13,1,VFC,linux,ICVul,CVE-2015-1573
f656ce0185cabbbb0cf96877306879661297c7ad,40,33,5,78,6,VIC,linux,ICVul,CVE-2013-6368
925a09b27fc73593eb705e50e6db86c4a22091db,4,3,14,21,1,VIC,linux,ICVul,CVE-2011-3209
21dc0310cdaa5cc6034a1e100746706f5ec089eb,806,1238,730,2774,13,VIC,ImageMagick,ICVul,CVE-2016-6520
6f5ba2b651cd9d4b7fa8ee5c4f94460645877c45,1,0,0,1,1,VFC,tcpdump,ICVul,CVE-2017-12893
2570e064ce67f9f466ae79197270bf3ec36b45e5,440,0,2,442,2,VIC,FreeRDP,ICVul,CVE-2023-40589
0d0138ebe24b94065580bd2601f8bb7eb6152f56,3,0,0,3,1,VFC,linux,ICVul,CVE-2011-2707
2c5d57e059c6ac384a29e91157ad1e2689285436,1,35,3,39,3,VIC,squid,ICVul,CVE-2023-46728
6a2fe7d3e8c947a68039add0adb91d86e7392e7a,92,188,51,331,9,VIC,flatpak,ICVul,CVE-2021-21261
30a61ddf8117c26ac5b295e1233eaa9629a94ca3,31,4,14,49,1,VFC,linux,ICVul,CVE-2017-18249
5edba216a478c4d3edce3ae5da58be53dcb317ca,3,3,31,37,8,VIC,radare2,ICVul,CVE-2023-4322
3f153abffeb931988b8e4883ea0317f43d59de9b,71,80,179,330,6,VIC,radare2,ICVul,CVE-2023-47016
1a51410abe7d0ee4b1d112780f46df87d3621043,1,0,0,1,1,VFC,linux,ICVul,CVE-2011-2494
67487368bbc3f35a87314bb54ec5e12a6e3d7f93,28,0,4,32,3,VIC,tensorflow,ICVul,CVE-2022-41902
db5ed4dfd5dd0142ec36ff7b335e0ec3b836b3e6,9,266,136,411,72,VIC,linux,ICVul,CVE-2023-2007
b3e55980a3b500c551b5b8f6172febc780e7f123,2,10,5,17,1,VIC,radare2,ICVul,CVE-2018-12321
f5563318ff1bde15b10e736e97ffce13be08bc1a,5,0,1,6,1,VFC,linux,ICVul,CVE-2013-7027
0f13cd3187192ba0cc2b043430de6e279e7b97c3,608,84,201,893,4,VIC,FFmpeg,ICVul,CVE-2017-15672
6a22ad8f67f25a5a321ff6306ccbac4a3e33ee19,99,63,11,173,1,VIC,tensorflow,ICVul,CVE-2020-15211
30edc14bf39afde24ef7db2de66c91805db80828,4706,0,0,4706,18,VIC,linux,ICVul,CVE-2015-2150
20019f10b210d5cb9f863d6ee990d8c9e4836c88,31,7,4,42,1,VIC,FreeRDP,ICVul,CVE-2023-40589
3809955065afa3da1ad580012ec43deadbb0f2c8,7,0,0,7,1,VFC,gpac,ICVul,CVE-2023-46930
3718d583c6ade191dc7979c64f48c001ca6f0243,0,1,1,2,1,VFC,gpac,ICVul,CVE-2022-1035
299c4efe12e77bae73d606814f8d26caf2899d5e,1789,1067,865,3721,65,VIC,src,ICVul,CVE-2020-7247
480ac84aa8390e19a54bd2feef3a6069d959bb4e,316,0,2,318,2,VIC,tensorflow,ICVul,CVE-2022-21725
47a1494b8208461094923400c396ce4b8163c064,26,30,23,79,4,VIC,linux,ICVul,CVE-2020-36691
0f2af21aae11972fa924374ddcf52e88347cf5a8,19,12,0,31,1,VFC,linux,ICVul,CVE-2015-0275
27d6379894be4a81984da4d48002196a83939ca9,0,0,1,1,1,VIC,linux,ICVul,CVE-2017-7472
2b04e8f6bbb196cab4b232af0f8d48ff2c7a8058,7,3,2,12,1,VFC,linux,ICVul,CVE-2017-12190
7ae8fd0351f912b075149a1e03a017be8b903b9a,7,2,0,9,1,VIC,linux,ICVul,CVE-2016-4581
5937f0550304e39be64ce41cc936634f1db54e5d,6,0,2,8,1,VIC,FFmpeg,ICVul,CVE-2020-35964
86b12b48a29f4795e2e550f510d39931576bdf75,6,11,0,17,1,VIC,linux,ICVul,CVE-2014-1737
19be0eaffa3ac7d8eb6784ad9bdbc7d67ed8e619,12,1,1,14,2,VFC,linux,ICVul,CVE-2016-5195
556615dcbf38b0a92a9e659f52c06686270dfc16,6,6,157,169,9,VIC,linux,ICVul,CVE-2015-0275
4c03b862b12f980456f9de92db6d508a4999b788,9,11,7,27,1,VFC,linux,ICVul,CVE-2017-6348
9eb56b6235d66550fb3cb282344cac82e9efcb1b,79,71,402,552,7,VIC,tcpdump,ICVul,CVE-2017-12991
ecdb884869a4a197497e35abafedade911cc9c36,107,34,12,153,3,VIC,gpac,ICVul,CVE-2021-40572
2960576378d17d71cc8dccc926352ce568b5eec1,2,0,1,3,1,VFC,FFmpeg,ICVul,CVE-2013-4264
c23bfc3835173f5229b2503e3b616001a28affad,39,113,22,174,52,VIC,linux,ICVul,CVE-2021-32078
1e6a3ace073c9ec9c71e439c111d23c6e66cb6ae,4,0,0,4,1,VFC,ImageMagick,ICVul,CVE-2019-7175
781bac10156001569c5e99057f6581cd38773fc6,2,0,2,4,1,VIC,tensorflow,ICVul,CVE-2022-35993
18841a58da71e735ddf4e52cbfa6989755ecbeb7,11,2,5,18,2,VFC,suricata,ICVul,CVE-2024-23836
bc1c87a7c8c9b46447fbae5b35f862eefa604955,65,3,21,89,6,VIC,src,ICVul,CVE-2016-10009
c35d1629422a12fafb0b3d379c8739c7894521e9,38,2,20,60,1,VIC,radare2,ICVul,CVE-2022-1296
537a1bf059fa312355696fa6db80726e655e7f17,52,20,22,94,16,VIC,linux,ICVul,CVE-2013-2596
8b68416428742aa440d27dd4337636ed89d8ecc2,3,0,2,5,1,VIC,tcpdump,ICVul,CVE-2023-1801
667eff35a1f56fa74ce98a0c7c29a40adc1ba4e3,32,368,40,440,1,VFC,linux,ICVul,CVE-2011-3638
de648ac7749fe94c38cb85088feb069a11c48e3c,683,264,101,1048,30,VIC,httpd,ICVul,CVE-2021-33193
e14fd0a2801f73bdc123baf4fbab97dec55919eb,1,0,1,2,1,VIC,ImageMagick,ICVul,CVE-2016-7514
77c1090f94d1b0b5186fb13a1b71b47b1343f87f,0,0,1,1,1,VFC,linux,ICVul,CVE-2013-0290
f0168baecfb27e104e46fe914e5b5b6507ba8214,145,202,367,714,4,VIC,php-src,ICVul,CVE-2016-3132
e6ed928effb6d516272fe47b2bf0b4ba9e6a0143,0,3,4,7,1,VIC,linux,ICVul,CVE-2023-2007
bdeb220f48825642f84cdbf3ff23a30613c92e86,80,428,25251,25759,775,VIC,php-src,ICVul,CVE-2016-7126
ec409897e7c71596cc080135ef5f86b81a0e9813,91,93,0,184,2,VIC,linux,ICVul,CVE-2021-38199
a492593efccb08b72392d64966b5c7728e56f16a,20,25,8,53,2,VIC,ImageMagick,ICVul,CVE-2016-10066
ff53604b40b439cbb235f89bda99839ca81d3b9d,338,314,3,655,6,VIC,linux,ICVul,CVE-2016-3713
1bc78d795cd5cad5525498658f414a11ea0a7e9c,2,6,3,11,1,VFC,tcpdump,ICVul,CVE-2017-13032
0657c83d08845cc434175934c642299de2c0f042,0,0,1,1,1,VFC,tensorflow,ICVul,CVE-2022-23574
883a1d49f0d77d30012f114b2e19fc141beb3e8e,3,0,0,3,1,VFC,linux,ICVul,CVE-2014-4656
2da424b0773cea3db47e1e81db71eeebde8269d4,5,2,2,9,1,VFC,linux,ICVul,CVE-2012-6712
b735d0a91556fd9fd5bbeeebd7d327c2d92c36c8,23,0,0,23,1,VIC,linux,ICVul,CVE-2013-2546
9bd68dea2b7f4a79aa6c35b6193e3122c8ef2db7,6,0,4,10,1,VIC,FFmpeg,ICVul,CVE-2016-10190
3015f3d2a3cd9614294025849d3ed89fd2f3a7f5,72,23,7,102,1,VIC,linux,ICVul,CVE-2023-31436
b7683e3a5d93aa5319263b7bbfd0fee18f25955e,63,30,10,103,9,VIC,openssl,ICVul,CVE-2024-0727
ad1858d77771172e08016890f0eb2faedec3ecee,213,124,34,371,4,VIC,linux,ICVul,CVE-2015-0274
abd159cce48f3e34f08e4751c568e09677d5ec9c,6,0,0,6,1,VFC,php-src,ICVul,CVE-2016-5096
70a24c3daa0e114fa261895f5bedb3c0f53948f0,75,49,23,147,18,VIC,envoy,ICVul,CVE-2019-15226
b3332a182f8ba33a34542e4a0370f38b914ccf7d,5,1,0,6,3,VFC,FFmpeg,ICVul,CVE-2018-12460
02f909dc24b1f05cfbba75077c7707b905e63cd2,1,1,0,2,1,VFC,FFmpeg,ICVul,CVE-2019-17542
b1b64dc3558b7bde2917f9fc4f573f6a4787a95c,87,75,0,162,2,VIC,linux,ICVul,CVE-2019-19602
3432f69892d872f2f46110774abc8cc676d9a533,62,2,41,105,3,VIC,tcpdump,ICVul,CVE-2017-13040
2c10b61421a28e95a46ab489fd56c0f442ff6952,0,1,1,2,1,VFC,linux,ICVul,CVE-2023-1513
ab67e334fd39c75e2739ef2e13ad448b029b0884,25235,14128,54486,93849,691,VIC,gpac,ICVul,CVE-2018-20763
db27ebb111e9f69efece08e4cb6a34ff980f8896,0,0,2,2,1,VFC,linux,ICVul,CVE-2015-2042
3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,0,0,1,1,1,VFC,tcpdump,ICVul,CVE-2017-13725
63974bd494c679e898b394a3b46500eb2685e293,0,0,1,1,1,VIC,FFmpeg,ICVul,CVE-2016-10190
4a91f2069f7145aab6ba2d8cfe41be8a110c18a5,9,0,0,9,1,VFC,tensorflow,ICVul,CVE-2021-37682
